2025-05-19 16:50:40 - gestor_eventos - [DEBUG] - GestorEventos inicializado.
2025-05-19 16:50:41 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:41 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:41 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:41 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:41 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:41 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:41 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:41 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:41 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:41 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:41 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:41 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:41 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:41 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:41 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:41 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:41 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:41 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:41 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:41 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:41 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:41 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:41 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:41 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:41 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:41 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:41 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:41 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:41 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:41 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:41 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:41 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:41 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:41 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:41 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:41 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:41 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:41 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:41 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:41 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:42 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:43 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:44 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:44 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:44 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:44 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:44 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:44 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:44 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:44 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:44 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:44 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:44 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:44 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:44 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:44 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:44 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:44 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:44 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:44 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:44 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:44 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:44 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:44 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:44 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:44 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:44 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:44 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:44 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:44 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:44 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:44 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:44 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:44 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:44 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:44 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:44 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:44 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:44 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:44 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:44 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
2025-05-19 16:50:44 - gestor_eventos - [DEBUG] - Procesando 0 eventos...
